Id,R,Name,Team,Year,Pv,Mv,Fm,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,last_name,first_initial,merge_key
5672,A,Dia,Lazio,2024,0,0.0,0.0,17.0,1134.0,4.0,4.597895558923483,0.0,0.5252823103219271,29.0,10.0,1.0,0.0,F M S,Salernitana,3.0,3.8365967236459255,4.8020573407411575,0.8395658656954765,Dia,B,Dia
6434,A,Yildiz,Juventus,2024,0,0.0,0.0,27.0,923.0,2.0,1.904007162898779,0.0,1.6226798808202147,19.0,18.0,3.0,0.0,F S,Juventus,2.0,1.904007162898779,4.9889865182340145,2.5734628178179264,Yildiz,K,Yildiz
6628,A,Taremi,Inter,2024,1,6.5,6.5,,,,,,,,,,,,,,,,,,,
6215,A,Lucca,Udinese,2024,1,5.5,5.0,37.0,2624.0,8.0,9.097997449338436,4.0,1.4457896761596205,61.0,20.0,6.0,0.0,F S,Udinese,8.0,9.097997449338436,10.78939988091588,1.7023183298297226,Lucca,L,Lucca
6646,A,Adams C.,Torino,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
2544,A,Abraham,Roma,2024,0,0.0,0.0,8.0,230.0,1.0,0.694375567138195,0.0,0.1508842362090945,4.0,3.0,1.0,0.0,F S,Roma,1.0,0.694375567138195,0.4077750099822879,0.0144925015047192,Abraham,T,Abraham
4359,A,Piccoli,Cagliari,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
2012,A,Milik,Juventus,2024,0,0.0,0.0,32.0,858.0,4.0,5.394047812558711,1.0,3.4170331433415413,36.0,15.0,2.0,1.0,F S,Juventus,4.0,5.394047812558711,8.824270950630307,1.2191411405801773,Milik,A,Milik
4436,A,Cambiaghi,Bologna,2024,1,6.0,6.0,37.0,2573.0,1.0,4.165542892180383,1.0,2.8089517606422305,72.0,31.0,3.0,0.0,F M S,Empoli,1.0,4.165542892180383,9.30418773368001,3.278561648912728,Cambiaghi,N,Cambiaghi
4923,A,Colombo,Empoli,2024,1,5.5,5.5,25.0,1351.0,4.0,4.194637024775147,1.0,0.4335366464219987,37.0,8.0,3.0,0.0,F S,Monza,4.0,4.194637024775147,6.460399262141436,1.996957939118147,Colombo,L,Colombo
5297,A,Luvumbo,Cagliari,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
5471,A,Djuric,Monza,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6164,A,Vitinha O.,Genoa,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
6801,A,Tengstedt,Verona,2024,1,5.5,5.5,,,,,,,,,,,,,,,,,,,
2061,A,Simeone,Napoli,2024,1,5.0,5.0,28.0,752.0,1.0,4.133235761895776,0.0,0.7984235929325223,35.0,10.0,3.0,0.0,F S,Napoli,1.0,4.133235761895776,3.8527955766767263,0.7010052110999823,Simeone,G,Simeone
4371,A,Raspadori,Napoli,2024,1,5.0,4.5,37.0,1546.0,5.0,6.702579943463206,3.0,4.483555294573307,61.0,36.0,0.0,0.0,F M S,Napoli,5.0,5.941281167790294,13.592910822480915,5.701834740117192,Raspadori,G,Raspadori
6227,A,Okafor,Milan,2024,1,7.0,10.0,28.0,837.0,6.0,4.565763399004936,2.0,1.1466773133724928,22.0,8.0,1.0,0.0,F M S,AC Milan,6.0,4.565763399004936,6.369675822556019,1.8827040195465088,Okafor,N,Okafor
6229,A,Toure' E.,Atalanta,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6398,A,Isaksen,Lazio,2024,1,6.0,6.0,28.0,1061.0,3.0,1.645481524989009,1.0,2.6048705708235502,23.0,19.0,3.0,0.0,D F M S,Lazio,3.0,1.645481524989009,6.753309216350317,3.515850380063057,Isaksen,G,Isaksen
6409,A,Beltran L.,Fiorentina,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
479,A,Sanabria,Torino,2024,1,6.0,6.0,35.0,2156.0,5.0,10.537829289212825,0.0,1.1701391767710447,54.0,15.0,2.0,0.0,F M S,Torino,3.0,9.015231618657708,12.769075983203948,5.5119775626808405,Sanabria,A,Sanabria
2369,A,Thauvin,Udinese,2024,1,4.0,1.0,29.0,1717.0,5.0,5.913654111325741,3.0,5.4384216740727425,48.0,38.0,4.0,0.0,F M S,Udinese,4.0,5.152355298399925,12.571636833250524,4.254050675779581,Thauvin,F,Thauvin
2438,A,Jovic,Milan,2024,1,5.0,4.5,23.0,844.0,6.0,5.654392594471574,1.0,1.2098798044025898,22.0,11.0,2.0,1.0,F S,AC Milan,6.0,5.654392594471574,6.618622664362192,0.5274116210639477,Jovic,L,Jovic
2765,A,Odgaard,Bologna,2024,0,0.0,0.0,10.0,430.0,2.0,1.2369104344397783,0.0,0.1100126467645168,11.0,2.0,1.0,0.0,F M S,Bologna,2.0,1.2369104344397783,1.4135567136108875,0.0666336305439472,Odgaard,J,Odgaard
5882,A,Mota,Monza,2024,1,5.5,5.5,34.0,2084.0,4.0,5.251721445471048,3.0,3.44157709274441,38.0,34.0,3.0,0.0,D F M S,Monza,4.0,5.251721445471048,11.03209387511015,5.333640689961612,Mota,D,Mota
6667,A,Benedyczak,Parma,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1939,A,Lapadula,Cagliari,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1958,A,Caprari,Monza,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
2155,A,Cutrone,Como,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
5506,A,Ekuban,Genoa,2024,0,0.0,0.0,29.0,1104.0,4.0,3.069615147076547,1.0,1.6045123357325792,26.0,15.0,0.0,0.0,F S,Genoa,4.0,3.069615147076547,4.363434009253979,0.6763226184993982,Ekuban,C,Ekuban
6001,A,Banda,Lecce,2024,0,0.0,0.0,21.0,1381.0,2.0,4.250229399651289,4.0,2.862423125654459,50.0,24.0,5.0,1.0,F M S,Lecce,2.0,4.250229399651289,8.565378371626139,2.568667955696583,Banda,L,Banda
6145,A,Ngonge,Napoli,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
6207,A,Almqvist,Parma,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
6439,A,Cheddira,Napoli,2024,0,0.0,0.0,36.0,2150.0,7.0,9.744923711754382,1.0,1.1241850014775991,60.0,16.0,0.0,0.0,F M S,Frosinone,6.0,8.983624876476824,11.387159596197309,2.7390568777918816,Cheddira,W,Cheddira
4268,A,Arnautovic,Inter,2024,0,0.0,0.0,27.0,748.0,5.0,5.603070825338364,3.0,2.8958673030138016,17.0,16.0,0.0,0.0,F S,Inter,5.0,5.603070825338364,9.66440336406231,2.5932205468416214,Arnautovic,M,Arnautovic
5322,A,Mihaila,Parma,2024,1,5.5,5.5,,,,,,,,,,,,,,,,,,,
6572,A,Castro S.,Bologna,2024,1,6.5,6.5,8.0,229.0,1.0,0.8369157202541828,1.0,0.3986154198646545,7.0,1.0,1.0,0.0,F S,Bologna,1.0,0.8369157202541828,2.0450746789574623,1.24784816801548,Castro,S,Castro S.
6630,A,Mosquera,Verona,2024,1,7.5,13.5,,,,,,,,,,,,,,,,,,,
6669,A,Bonny,Parma,2024,1,6.5,7.5,1.0,67.0,0.0,0.0903794094920158,1.0,0.238602414727211,1.0,4.0,0.0,0.0,F,Parma Calcio 1913,0.0,0.0903794094920158,0.3022870123386383,0.0,Bonny,A,Bonny
6213,A,Brenner,Udinese,2024,1,5.5,6.5,8.0,190.0,0.0,0.5442621372640133,0.0,0.030571348965168,4.0,2.0,0.0,0.0,F M S,Udinese,0.0,0.5442621372640133,0.5279277171939611,0.0761274024844169,Brenner,B,Brenner
5336,A,Nzola,Fiorentina,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
5637,A,Davis K.,Udinese,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
383,A,Petagna,Monza,2024,1,5.0,5.0,,,,,,,,,,,,,,,,,,,
2819,A,Caputo,Empoli,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
5881,A,Gytkjaer,Venezia,2024,1,5.5,5.5,,,,,,,,,,,,,,,,,,,
2762,A,Kouame',Fiorentina,2024,1,5.5,5.5,,,,,,,,,,,,,,,,,,,
5500,A,Cancellieri,Parma,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
6549,A,Pierotti,Lecce,2024,0,0.0,0.0,11.0,175.0,0.0,0.3271357007324695,2.0,0.884659118950367,7.0,2.0,0.0,0.0,S,Lecce,0.0,0.3271357007324695,1.4067715667188168,0.2904151491820812,Pierotti,S,Pierotti
6558,A,Tavsan,Verona,2024,0,0.0,0.0,3.0,39.0,0.0,0.1019730642437934,0.0,0.0,3.0,0.0,0.0,0.0,S,Verona,0.0,0.1019730642437934,0.1019730642437934,0.0,Tavsan,E,Tavsan
6644,A,Rocha Livramento,Verona,2024,1,7.0,10.0,,,,,,,,,,,,,,,,,,,
6653,A,Bravo,Udinese,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
247,A,Pavoletti,Cagliari,2024,1,6.0,6.0,19.0,595.0,4.0,3.134023245424032,1.0,0.6250302419066429,25.0,7.0,4.0,0.0,F S,Cagliari,4.0,3.134023245424032,3.2340850811451674,1.0611830335110426,Pavoletti,L,Pavoletti
495,A,Correa,Inter,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
1842,A,Pierini,Venezia,2024,1,5.5,5.5,1.0,35.0,0.0,0.0391007140278816,0.0,0.0341876409947872,1.0,1.0,0.0,0.0,S,Venezia,0.0,0.0391007140278816,0.092625506222248,0.092625506222248,Pierini,N,Pierini
2103,A,Pellegri,Torino,2024,0,0.0,0.0,24.0,728.0,1.0,1.5631389655172825,1.0,0.1794552765786647,13.0,4.0,3.0,0.0,F M S,Torino,1.0,1.5631389655172825,1.3027387280017138,0.4921676684170961,Pellegri,P,Pellegri
2489,A,Pedro,Lazio,2024,0,0.0,0.0,33.0,753.0,1.0,1.8198607312515376,1.0,2.2389940647408366,11.0,17.0,4.0,0.0,F S,Lazio,1.0,1.8198607312515376,5.227868661284447,1.492518588900566,Pedro,P,Pedro
4463,A,Esposito Se.,Empoli,2024,1,6.0,6.0,,,,,,,,,,,,,,,,,,,
5676,A,Success,Udinese,2024,0,0.0,0.0,27.0,837.0,1.0,2.894139414653182,1.0,1.4814461851492524,19.0,11.0,4.0,0.0,F M S,Udinese,1.0,2.1328405793756247,5.025094967335463,2.4349495340138674,Success,I,Success
6119,A,Solbakken,Empoli,2024,1,6.5,6.5,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Roma,0.0,0.0,0.0,0.0,Solbakken,O,Solbakken
6395,A,Shpendi S.,Empoli,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6635,A,Pizarro,Udinese,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6657,A,Gabrielloni,Como,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6668,A,Partipilo,Parma,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
306,A,Cerri,Como,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
5436,A,Raimondo,Venezia,2024,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Venezia,0.0,0.0,0.0,0.0,Raimondo,A,Raimondo
6418,A,Burnete,Lecce,2024,0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0976818576455116,0.0,1.0,0.0,0.0,S,Lecce,0.0,0.0,0.0976818576455116,0.0976818576455116,Burnete,R,Burnete
6490,A,Cruz,Verona,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6519,A,Camarda,Milan,2024,0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,AC Milan,0.0,0.0,0.0,0.0,Camarda,F,Camarda
6565,A,Ankeye,Genoa,2024,0,0.0,0.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Genoa,0.0,0.0,0.0286079458892345,0.0286079458892345,Ankeye,D,Ankeye
6598,A,Mutandwa,Cagliari,2024,0,0.0,0.0,5.0,25.0,1.0,0.0509538101032376,0.0,0.0,2.0,0.0,0.0,0.0,S,Cagliari,1.0,0.0509538101032376,0.0509538101032376,0.0,Mutandwa,K,Mutandwa
6603,A,Joao Costa,Roma,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6648,A,Jasim,Como,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6658,A,Gioacchini,Como,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6670,A,Charpentier,Parma,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6822,A,Ekhator,Genoa,2024,0,0.0,0.0,,,,,,,,,,,,,,,,,,,
